DATE,SI_NM,GU_NM,EMD_NM,TAXI_CNT
2019-07-25,서울특별시,동작구,상도제1동,12
2019-07-25,서울특별시,서대문구,홍은제2동,12
2019-07-25,서울특별시,성동구,마장동,12
2019-07-25,서울특별시,성북구,월곡제2동,12
2019-07-25,서울특별시,송파구,마천2동,12
2019-07-25,서울특별시,송파구,잠실6동,12
2019-07-25,서울특별시,양천구,목1동,12
2019-07-25,서울특별시,용산구,남영동,12
2019-07-25,서울특별시,종로구,교남동,12
2019-07-25,서울특별시,강동구,명일제1동,11
2019-07-25,서울특별시,강북구,송중동,11
2019-07-25,서울특별시,강서구,가양제3동,11
2019-07-25,서울특별시,구로구,개봉제1동,11
2019-07-25,서울특별시,동대문구,신설동,11
2019-07-25,서울특별시,동작구,신대방제1동,11
2019-07-25,서울특별시,서대문구,북가좌제2동,11
2019-07-25,서울특별시,양천구,목5동,11
2019-07-25,서울특별시,용산구,한남동,11
2019-07-25,서울특별시,중랑구,중화제2동,11
2019-07-26,서울특별시,노원구,상계6.7동,97
2019-07-26,서울특별시,서대문구,신촌동,85
2019-07-26,서울특별시,마포구,성산제2동,72
2019-07-26,서울특별시,은평구,역촌동,71
2019-07-26,서울특별시,노원구,하계1동,62
2019-07-26,서울특별시,강서구,방화제1동,46
2019-07-26,서울특별시,광진구,구의제2동,46
2019-07-26,서울특별시,영등포구,영등포동,44
2019-07-26,서울특별시,서대문구,연희동,43
2019-07-26,서울특별시,강북구,인수동,41
2019-07-26,서울특별시,종로구,이화동,41
2019-07-26,서울특별시,노원구,중계2.3동,39
2019-07-26,서울특별시,마포구,상암동,38
2019-07-26,서울특별시,중랑구,신내1동,36
2019-07-26,서울특별시,도봉구,도봉제2동,34
2019-07-26,서울특별시,양천구,신정3동,33
2019-07-26,서울특별시,은평구,구산동,32
2019-07-26,서울특별시,강서구,등촌제3동,27
2019-07-26,서울특별시,동작구,신대방제2동,25
2019-07-26,서울특별시,양천구,신정6동,25
2019-07-26,서울특별시,노원구,월계2동,24
2019-07-26,서울특별시,영등포구,여의동,24
2019-07-26,서울특별시,강서구,발산제1동,23
2019-07-26,서울특별시,구로구,구로제5동,23
2019-07-26,서울특별시,송파구,풍납2동,23
2019-07-26,서울특별시,은평구,진관동,23
2019-07-26,서울특별시,강동구,고덕제1동,22
2019-07-26,서울특별시,노원구,상계2동,22
2019-07-26,서울특별시,강동구,상일동,21
2019-07-26,서울특별시,관악구,보라매동,21
2019-07-26,서울특별시,노원구,상계1동,21
2019-07-26,서울특별시,성북구,길음제1동,20
2019-07-26,서울특별시,종로구,종로1.2.3.4가동,20
2019-07-26,서울특별시,강동구,길동,19
2019-07-26,서울특별시,금천구,독산제1동,19
2019-07-26,서울특별시,마포구,성산제1동,19
2019-07-26,서울특별시,강서구,가양제1동,18
2019-07-26,서울특별시,노원구,월계3동,18
2019-07-26,서울특별시,강남구,수서동,17
2019-07-26,서울특별시,강동구,천호제2동,17
2019-07-26,서울특별시,강북구,송중동,17
2019-07-26,서울특별시,서초구,양재1동,17
2019-07-26,서울특별시,성북구,월곡제2동,17
2019-07-26,서울특별시,송파구,장지동,17
2019-07-26,서울특별시,중랑구,면목제3.8동,17
2019-07-26,서울특별시,중랑구,묵제1동,17
2019-07-26,서울특별시,강남구,세곡동,16
2019-07-26,서울특별시,강남구,역삼1동,16
2019-07-26,서울특별시,강서구,가양제2동,16
2019-07-26,서울특별시,성동구,마장동,16
2019-07-26,서울특별시,용산구,남영동,16
2019-07-26,서울특별시,강남구,일원2동,15
2019-07-26,서울특별시,강동구,둔촌제2동,15
2019-07-26,서울특별시,동대문구,회기동,15
2019-07-26,서울특별시,마포구,망원제1동,15
2019-07-26,서울특별시,서초구,서초1동,15
2019-07-26,서울특별시,종로구,청운효자동,15
2019-07-26,서울특별시,강북구,번제2동,14
2019-07-26,서울특별시,강서구,방화제2동,14
2019-07-26,서울특별시,구로구,오류제2동,14
2019-07-26,서울특별시,노원구,공릉1.3동,14
2019-07-26,서울특별시,도봉구,창제4동,14
2019-07-26,서울특별시,서초구,내곡동,14
2019-07-26,서울특별시,강북구,삼각산동,13
2019-07-26,서울특별시,광진구,구의제1동,13
2019-07-26,서울특별시,노원구,중계4동,13
2019-07-26,서울특별시,동대문구,신설동,13
2019-07-26,서울특별시,동대문구,휘경제2동,13
2019-07-26,서울특별시,서대문구,홍은제2동,13
2019-07-26,서울특별시,성동구,왕십리도선동,13
2019-07-26,서울특별시,송파구,문정2동,13
2019-07-26,서울특별시,은평구,응암제1동,13
2019-07-26,서울특별시,중랑구,상봉제2동,13
2019-07-26,서울특별시,강서구,공항동,12
2019-07-26,서울특별시,관악구,행운동,12
2019-07-26,서울특별시,노원구,중계1동,12
2019-07-26,서울특별시,도봉구,창제1동,12
2019-07-26,서울특별시,마포구,서교동,12
2019-07-26,서울특별시,은평구,불광제1동,12
2019-07-26,서울특별시,중랑구,망우본동,12
2019-07-26,서울특별시,강남구,도곡1동,11
2019-07-26,서울특별시,강남구,일원본동,11
2019-07-26,서울특별시,강동구,강일동,11
2019-07-26,서울특별시,강북구,번제3동,11
2019-07-26,서울특별시,강북구,수유제3동,11
2019-07-26,서울특별시,광진구,구의제3동,11
2019-07-26,서울특별시,구로구,구로제3동,11
2019-07-26,서울특별시,도봉구,방학제1동,11
2019-07-26,서울특별시,동대문구,답십리제3동,11
2019-07-26,서울특별시,동작구,흑석동,11
2019-07-26,서울특별시,서대문구,북아현동,11
2019-07-26,서울특별시,은평구,응암제2동,11
2019-07-26,서울특별시,중랑구,상봉제1동,11
2019-07-26,서울특별시,강동구,천호제1동,10
2019-07-26,서울특별시,구로구,고척제1동,10
2019-07-26,서울특별시,구로구,구로제2동,10
2019-07-26,서울특별시,노원구,하계2동,10
2019-07-26,서울특별시,서대문구,남가좌제2동,10
2019-07-26,서울특별시,서초구,반포4동,10
2019-07-26,서울특별시,성북구,종암동,10
2019-07-27,서울특별시,영등포구,여의동,49
2019-07-27,서울특별시,성동구,행당제1동,32
2019-07-27,서울특별시,광진구,구의제2동,24
2019-07-27,서울특별시,종로구,이화동,22
2019-07-27,서울특별시,노원구,하계1동,17
2019-07-27,서울특별시,마포구,성산제2동,17
2019-07-27,서울특별시,양천구,신정3동,17
2019-07-27,서울특별시,영등포구,영등포동,17
2019-07-27,서울특별시,강남구,수서동,16
2019-07-27,서울특별시,노원구,중계2.3동,16
2019-07-27,서울특별시,용산구,한강로동,16
2019-07-27,서울특별시,은평구,역촌동,16
2019-07-27,서울특별시,노원구,상계6.7동,15
2019-07-27,서울특별시,강서구,가양제2동,14
2019-07-27,서울특별시,강서구,발산제1동,14
2019-07-27,서울특별시,서대문구,신촌동,14
2019-07-27,서울특별시,서초구,양재1동,14
2019-07-27,서울특별시,강북구,번제3동,13
2019-07-27,서울특별시,강북구,인수동,13
2019-07-27,서울특별시,은평구,진관동,13
2019-07-27,서울특별시,종로구,종로1.2.3.4가동,13
2019-07-27,서울특별시,강남구,세곡동,12
2019-07-27,서울특별시,송파구,장지동,12
2019-07-27,서울특별시,강동구,길동,11
2019-07-27,서울특별시,강서구,등촌제3동,11
2019-07-27,서울특별시,노원구,월계2동,10
2019-07-27,서울특별시,도봉구,도봉제2동,10
2019-07-27,서울특별시,성북구,길음제2동,10
2019-07-27,서울특별시,은평구,구산동,10
2019-07-27,서울특별시,강북구,번제1동,9
2019-07-27,서울특별시,강서구,가양제3동,9
2019-07-27,서울특별시,강서구,방화제3동,9
2019-07-27,서울특별시,노원구,월계3동,9
2019-07-27,서울특별시,동작구,신대방제2동,9
2019-07-27,서울특별시,마포구,상암동,9
2019-07-27,서울특별시,서초구,서초1동,9
2019-07-27,서울특별시,송파구,풍납2동,9
2019-07-27,서울특별시,양천구,목1동,9
2019-07-27,서울특별시,중구,명동,9
2019-07-27,서울특별시,강남구,역삼1동,8
2019-07-27,서울특별시,강동구,둔촌제2동,8
2019-07-27,서울특별시,강동구,천호제2동,8
2019-07-27,서울특별시,광진구,구의제3동,8
2019-07-27,서울특별시,노원구,월계1동,8
2019-07-27,서울특별시,노원구,중계4동,8
2019-07-27,서울특별시,도봉구,방학제1동,8
2019-07-27,서울특별시,성동구,사근동,8
2019-07-27,서울특별시,성북구,삼선동,8
2019-07-27,서울특별시,용산구,남영동,8
2019-07-27,서울특별시,은평구,응암제2동,8
2019-07-27,서울특별시,중랑구,신내1동,8
2019-07-27,서울특별시,중랑구,신내2동,8
2019-07-27,서울특별시,강동구,강일동,7
2019-07-27,서울특별시,강동구,명일제1동,7
2019-07-27,서울특별시,강동구,암사제1동,7
2019-07-27,서울특별시,강북구,송중동,7
2019-07-27,서울특별시,광진구,화양동,7
2019-07-27,서울특별시,구로구,구로제5동,7
2019-07-27,서울특별시,도봉구,도봉제1동,7
2019-07-27,서울특별시,서대문구,충현동,7
2019-07-27,서울특별시,성동구,마장동,7
2019-07-27,서울특별시,양천구,신정6동,7
2019-07-27,서울특별시,은평구,응암제3동,7
2019-07-27,서울특별시,중랑구,상봉제1동,7
2019-07-27,서울특별시,강남구,삼성1동,6
2019-07-27,서울특별시,강동구,천호제3동,6
2019-07-27,서울특별시,강북구,번제2동,6
2019-07-27,서울특별시,강북구,우이동,6
2019-07-27,서울특별시,관악구,성현동,6
2019-07-27,서울특별시,광진구,자양제2동,6
2019-07-27,서울특별시,구로구,오류제2동,6
2019-07-27,서울특별시,노원구,공릉2동,6
2019-07-27,서울특별시,동대문구,휘경제2동,6
2019-07-27,서울특별시,서대문구,북아현동,6
2019-07-27,서울특별시,서대문구,연희동,6
2019-07-27,서울특별시,송파구,잠실6동,6
2019-07-27,서울특별시,송파구,잠실본동,6
2019-07-27,서울특별시,양천구,신정4동,6
2019-07-27,서울특별시,영등포구,문래동,6
2019-07-27,서울특별시,영등포구,양평제1동,6
2019-07-27,서울특별시,중구,광희동,6
2019-07-27,서울특별시,중랑구,망우본동,6
2019-07-27,서울특별시,강남구,대치1동,5
2019-07-27,서울특별시,강동구,상일동,5
2019-07-27,서울특별시,강서구,방화제2동,5
2019-07-27,서울특별시,관악구,신원동,5
2019-07-27,서울특별시,광진구,자양제3동,5
2019-07-27,서울특별시,구로구,고척제1동,5
2019-07-27,서울특별시,구로구,고척제2동,5
2019-07-27,서울특별시,구로구,구로제3동,5
2019-07-27,서울특별시,금천구,가산동,5
2019-07-27,서울특별시,금천구,독산제1동,5
2019-07-27,서울특별시,노원구,상계1동,5
2019-07-27,서울특별시,노원구,상계2동,5
2019-07-27,서울특별시,노원구,중계1동,5
2019-07-27,서울특별시,도봉구,쌍문제3동,5
2019-07-27,서울특별시,도봉구,창제5동,5
2019-07-27,서울특별시,동대문구,청량리동,5
2019-07-27,서울특별시,동작구,상도제1동,5
2019-07-28,서울특별시,노원구,하계1동,29
2019-07-28,서울특별시,강서구,등촌제3동,22
2019-07-28,서울특별시,영등포구,여의동,22
2019-07-28,서울특별시,강서구,방화제3동,18
2019-07-28,서울특별시,은평구,역촌동,17
2019-07-28,서울특별시,용산구,서빙고동,16
2019-07-28,서울특별시,마포구,성산제2동,15
2019-07-28,서울특별시,서대문구,신촌동,15
2019-07-28,서울특별시,서초구,서초3동,15
2019-07-28,서울특별시,송파구,장지동,15
2019-07-28,서울특별시,종로구,사직동,15
2019-07-28,서울특별시,노원구,상계6.7동,14
2019-07-28,서울특별시,은평구,진관동,14
2019-07-28,서울특별시,강남구,일원본동,13
2019-07-28,서울특별시,강남구,수서동,13
2019-07-28,서울특별시,노원구,중계2.3동,13
2019-07-28,서울특별시,강남구,역삼1동,12
2019-07-28,서울특별시,강동구,천호제2동,12
2019-07-28,서울특별시,강북구,인수동,11
2019-07-28,서울특별시,노원구,상계2동,11
2019-07-28,서울특별시,강동구,길동,10
2019-07-28,서울특별시,강동구,명일제1동,10
2019-07-28,서울특별시,노원구,상계1동,10
2019-07-28,서울특별시,노원구,월계3동,10
2019-07-28,서울특별시,서초구,양재1동,10
2019-07-28,서울특별시,강남구,삼성1동,9
2019-07-28,서울특별시,강남구,세곡동,9
2019-07-28,서울특별시,강남구,일원1동,9
2019-07-28,서울특별시,강북구,번제3동,9
2019-07-28,서울특별시,강서구,방화제2동,9
2019-07-28,서울특별시,노원구,월계1동,9
2019-07-28,서울특별시,노원구,중계4동,9
2019-07-28,서울특별시,도봉구,방학제1동,9
2019-07-28,서울특별시,동대문구,휘경제2동,9
2019-07-28,서울특별시,송파구,오금동,9
2019-07-28,서울특별시,은평구,응암제3동,9
2019-07-28,서울특별시,중랑구,신내1동,9
2019-07-28,서울특별시,강동구,둔촌제2동,8
2019-07-28,서울특별시,강서구,가양제1동,8
2019-07-28,서울특별시,강서구,가양제2동,8
2019-07-28,서울특별시,강서구,발산제1동,8
2019-07-28,서울특별시,서대문구,연희동,8
2019-07-28,서울특별시,송파구,오륜동,8
2019-07-28,서울특별시,양천구,신정3동,8
2019-07-28,서울특별시,종로구,이화동,8
2019-07-28,서울특별시,강서구,공항동,7
2019-07-28,서울특별시,강서구,화곡제6동,7
2019-07-28,서울특별시,광진구,구의제3동,7
2019-07-28,서울특별시,구로구,오류제2동,7
2019-07-28,서울특별시,노원구,공릉1.3동,7
2019-07-28,서울특별시,노원구,월계2동,7
2019-07-28,서울특별시,서초구,양재2동,7
2019-07-28,서울특별시,송파구,가락본동,7
2019-07-28,서울특별시,영등포구,영등포동,7
2019-07-28,서울특별시,종로구,종로1.2.3.4가동,7
2019-07-28,서울특별시,강북구,송중동,6
2019-07-28,서울특별시,강서구,등촌제1동,6
2019-07-28,서울특별시,구로구,고척제1동,6
2019-07-28,서울특별시,도봉구,쌍문제2동,6
2019-07-28,서울특별시,도봉구,창제5동,6
2019-07-28,서울특별시,마포구,망원제2동,6
2019-07-28,서울특별시,마포구,상암동,6
2019-07-28,서울특별시,마포구,성산제1동,6
2019-07-28,서울특별시,서대문구,충현동,6
2019-07-28,서울특별시,성동구,마장동,6
2019-07-28,서울특별시,성동구,왕십리도선동,6
2019-07-28,서울특별시,성북구,정릉제3동,6
2019-07-28,서울특별시,송파구,마천2동,6
2019-07-28,서울특별시,송파구,풍납2동,6
2019-07-28,서울특별시,양천구,신정7동,6
2019-07-28,서울특별시,은평구,구산동,6
2019-07-28,서울특별시,중랑구,묵제1동,6
2019-07-28,서울특별시,중랑구,신내2동,6
2019-07-28,서울특별시,강동구,강일동,5
2019-07-28,서울특별시,강남구,일원2동,5
2019-07-28,서울특별시,강남구,압구정동,5
2019-07-28,서울특별시,강남구,대치2동,5
2019-07-28,서울특별시,강북구,번제2동,5
2019-07-28,서울특별시,강북구,삼양동,5
2019-07-28,서울특별시,강북구,송천동,5
